name,row,col,mean_var,max_var,top5_var,low_var_count,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,h_strength,h_strength_max,h_strength_min,v_strength,v_strength_max,v_strength_min,edge_orientation_conf,row_second_diff,row_second_diff_max,row_second_diff_min,col_second_diff,col_second_diff_max,col_second_diff_min,second_diff_max,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_min,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_min,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score,low_var_th,high_var_th,very_high_var_th,max_strength_th,eps,dyn_score_lo,dyn_score_hi,d2_score_lo,d2_score_hi,sign_score_lo,sign_score_hi,dyn_ratio,d2_ratio,sign_ratio
MNR_002#out1#mnr_input0006,110,108,1544.47,5911.74,5638.32,23,36,18,14.59,78.35,47.54,291.67,94.34,291.67,25.32,23.41,118.64,0.2,25.32,123.82,0.0,0.08,17.0,23.51,9.1,38.66,48.93,17.25,38.66,0.44,0.85,0.57,0.7,0.44,0.63,0.63,0.03,0.44,0.73,0.22,0.17,0.85,0.22,0.7,0.85,0.61,0.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,111,108,1862.82,4632.88,4306.56,6,46,29,16.48,35.31,55.21,135.15,116.82,255.28,40.05,16.92,68.34,0.14,40.05,113.59,0.18,0.58,11.89,20.0,5.46,49.1,61.91,33.12,49.1,0.24,0.92,0.58,0.77,0.39,0.51,0.55,0.09,0.39,0.74,0.13,0.08,0.92,0.69,0.77,1.0,0.8,0.21,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,112,108,1326.38,4220.76,4045.94,21,34,19,13.43,38.03,47.77,136.64,92.85,264.68,24.31,21.35,86.63,0.0,24.31,107.98,0.14,0.12,18.43,29.61,9.65,29.05,36.34,17.45,29.05,0.63,0.75,0.57,0.62,0.53,0.85,0.74,0.15,0.53,0.85,0.24,0.29,0.75,0.36,0.62,0.85,0.44,0.42,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,107,109,771.3,4748.21,3890.17,36,21,13,7.81,29.9,24.54,91.67,55.64,193.17,16.85,16.85,102.76,0.14,11.3,84.69,0.0,0.33,21.63,45.73,3.19,14.09,28.93,1.64,21.63,0.65,0.84,0.36,0.43,0.29,0.67,0.84,0.0,0.43,0.56,0.31,0.33,0.6,0.0,0.29,0.44,0.18,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,108,109,1241.75,4938.79,4924.95,16,24,16,13.17,27.01,39.57,83.54,71.84,174.28,35.14,35.14,105.32,3.93,0.95,4.08,0.0,0.97,47.83,49.11,46.23,1.13,1.56,0.64,47.83,0.02,0.86,0.43,0.86,0.0,0.0,0.86,0.85,0.86,1.0,0.78,0.67,0.0,0.0,0.0,0.0,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,109,109,1225.19,4968.56,4901.68,20,24,16,12.83,27.39,38.65,85.82,72.32,179.51,34.82,34.82,105.47,0.29,1.54,4.79,0.0,0.96,46.28,47.23,45.37,1.69,2.87,0.68,46.28,0.04,0.85,0.42,0.85,0.0,0.0,0.85,0.84,0.85,1.0,0.75,0.67,0.0,0.0,0.0,0.0,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,110,109,1197.43,4817.67,4757.06,15,25,16,12.52,34.88,38.66,110.83,75.23,177.88,33.24,33.24,100.61,0.28,3.45,10.63,0.0,0.9,44.63,45.56,43.65,5.73,9.58,1.23,44.63,0.13,0.84,0.45,0.84,0.07,0.08,0.84,0.83,0.84,1.0,0.72,0.67,0.23,0.0,0.07,0.0,0.03,0.29,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,111,109,1073.01,4071.63,3902.36,26,25,18,10.33,32.92,38.3,127.45,83.58,274.29,23.07,20.16,86.2,0.01,23.07,104.0,0.16,0.13,21.79,40.93,9.1,22.45,45.91,3.96,22.45,0.97,0.81,0.44,0.49,0.39,0.8,0.81,0.13,0.49,0.66,0.31,0.42,0.78,0.0,0.39,0.48,0.32,0.29,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,112,109,1264.15,5229.6,4958.78,19,26,16,12.68,33.51,43.41,115.69,87.92,283.22,29.94,29.94,120.69,0.0,14.42,72.97,0.0,0.52,37.67,52.57,13.16,13.68,27.69,3.44,37.67,0.36,0.91,0.52,0.72,0.31,0.43,0.91,0.48,0.72,0.99,0.59,0.33,0.57,0.0,0.31,0.48,0.16,0.21,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,107,110,16.49,187.48,160.45,58,0,0,0.8,7.51,2.58,20.68,4.31,37.08,0.71,0.44,4.35,0.0,0.71,6.2,0.0,0.37,0.45,2.59,0.0,0.84,1.52,0.21,0.84,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,108,110,1947.06,4848.69,4438.1,9,44,31,17.01,47.6,52.37,148.15,106.7,226.36,30.95,30.95,96.48,0.87,23.59,125.77,0.0,0.24,25.73,35.16,12.28,26.27,54.01,11.53,26.27,0.98,0.76,0.58,0.61,0.55,0.91,0.72,0.29,0.61,0.91,0.38,0.33,0.76,0.24,0.55,0.81,0.39,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,109,110,1830.9,4798.09,4625.86,4,45,28,14.21,42.62,43.26,135.28,100.31,209.29,41.65,41.65,90.41,0.06,8.5,93.61,0.06,0.8,30.67,36.06,24.18,11.04,27.62,4.21,30.67,0.36,0.66,0.42,0.61,0.23,0.38,0.65,0.57,0.61,1.0,0.47,0.0,0.66,0.0,0.23,0.25,0.11,0.42,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,110,110,1763.85,4891.21,4675.8,4,44,29,13.89,43.83,42.58,136.56,99.52,206.51,40.75,40.75,92.12,0.2,8.85,86.41,0.01,0.78,29.52,33.97,24.02,11.72,25.91,4.17,29.52,0.4,0.64,0.42,0.61,0.23,0.38,0.64,0.57,0.61,1.0,0.45,0.04,0.58,0.0,0.23,0.24,0.12,0.42,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,111,110,1601.05,4919.35,4345.05,11,44,27,14.45,44.55,44.36,146.4,93.36,213.22,34.64,34.64,90.48,0.08,7.65,78.77,0.0,0.78,26.86,32.84,21.32,8.25,28.41,2.23,26.86,0.31,0.69,0.38,0.61,0.15,0.24,0.69,0.57,0.61,1.0,0.4,0.12,0.6,0.0,0.15,0.23,0.08,0.08,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,112,110,579.34,5149.56,4867.94,49,12,6,4.72,33.29,15.16,104.16,35.65,197.81,19.55,3.0,16.57,0.0,19.55,111.39,0.0,0.85,1.95,4.74,0.71,14.96,21.06,7.65,14.96,0.13,0.46,0.18,0.34,0.03,0.08,0.21,0.0,0.03,0.06,0.0,0.0,0.46,0.08,0.34,0.39,0.18,0.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
