name,row,col,mean_var,max_var,top5_var,low_var_count,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,h_strength,h_strength_max,h_strength_min,v_strength,v_strength_max,v_strength_min,edge_orientation_conf,row_second_diff,row_second_diff_max,row_second_diff_min,col_second_diff,col_second_diff_max,col_second_diff_min,second_diff_max,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_min,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_min,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score,low_var_th,high_var_th,very_high_var_th,max_strength_th,eps,dyn_score_lo,dyn_score_hi,d2_score_lo,d2_score_hi,sign_score_lo,sign_score_hi,dyn_ratio,d2_ratio,sign_ratio
Input_1080p_image_009#out1#mnr_input0009,132,83,490.52,1460.78,1223.77,3,21,0,13.37,46.04,56.28,199.85,85.37,199.85,22.14,21.15,71.86,0.14,22.14,71.14,0.14,0.05,24.2,40.08,14.98,40.22,71.01,19.07,40.22,0.6,0.87,0.53,0.61,0.44,0.74,0.74,0.3,0.44,0.46,0.35,0.58,0.87,0.27,0.61,0.52,0.61,0.79,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,133,83,544.42,1539.7,1430.04,5,25,0,15.62,36.86,67.26,168.63,96.93,172.83,23.15,23.14,67.34,0.93,23.15,66.96,0.72,0.0,33.52,59.62,16.44,39.02,57.97,13.61,39.02,0.86,0.9,0.61,0.65,0.57,0.88,0.9,0.48,0.65,0.78,0.52,0.58,0.73,0.27,0.57,0.44,0.62,0.79,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,126,84,185.5,521.53,410.77,19,1,0,9.49,29.58,36.58,125.29,54.66,125.29,14.58,13.83,39.5,0.06,14.58,45.86,0.72,0.05,21.36,30.33,11.74,23.48,34.98,14.5,23.48,0.91,0.57,0.38,0.41,0.34,0.83,0.57,0.2,0.41,0.46,0.3,0.5,0.48,0.2,0.34,0.19,0.34,0.71,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,127,84,38.41,85.16,78.47,64,0,0,2.41,11.86,9.17,40.7,19.89,42.92,5.59,5.59,19.14,0.14,4.5,16.86,0.0,0.19,4.8,8.48,2.1,4.1,8.19,1.27,4.8,0.85,0.11,0.04,0.05,0.03,0.59,0.11,0.0,0.05,0.11,0.01,0.0,0.11,0.0,0.03,0.01,0.01,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,128,84,168.24,785.98,577.97,35,3,0,8.17,35.55,32.08,149.78,46.57,149.78,11.8,9.58,30.93,0.07,11.8,52.57,0.0,0.19,12.7,17.84,7.59,23.14,42.37,9.74,23.14,0.55,0.56,0.31,0.35,0.27,0.76,0.5,0.18,0.27,0.26,0.14,0.5,0.56,0.23,0.35,0.19,0.33,0.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,129,84,185.66,619.06,547.0,26,3,0,8.47,41.33,32.51,172.69,49.25,172.69,14.97,10.57,62.49,0.07,14.97,64.92,0.07,0.29,16.92,49.84,3.96,17.95,36.71,9.62,17.95,0.94,0.61,0.28,0.31,0.26,0.83,0.61,0.0,0.26,0.18,0.22,0.5,0.54,0.17,0.31,0.19,0.24,0.71,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,130,84,273.58,802.65,670.96,15,9,0,10.82,45.86,39.96,194.91,63.57,194.91,17.58,17.58,80.28,0.08,15.15,51.1,0.0,0.14,28.75,49.26,14.71,22.89,33.89,13.25,28.75,0.8,0.69,0.4,0.43,0.37,0.85,0.69,0.19,0.43,0.31,0.43,0.71,0.57,0.19,0.37,0.29,0.33,0.62,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,131,84,80.03,749.6,400.24,52,2,0,4.7,34.42,16.01,148.36,27.06,150.33,8.45,5.95,90.86,0.0,8.45,32.91,0.02,0.3,6.64,22.71,2.0,7.58,9.8,4.63,7.58,0.88,0.25,0.08,0.1,0.05,0.53,0.25,0.0,0.05,0.02,0.05,0.12,0.21,0.0,0.1,0.18,0.05,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,132,84,211.66,608.23,474.81,17,1,0,10.31,35.88,37.35,140.48,54.94,140.48,13.97,13.97,60.14,0.0,12.84,55.35,0.05,0.08,20.9,41.18,5.37,22.81,34.55,12.69,22.81,0.92,0.55,0.32,0.33,0.31,0.95,0.54,0.07,0.31,0.2,0.29,0.58,0.55,0.1,0.33,0.27,0.32,0.46,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,133,84,133.68,489.36,439.42,37,0,0,7.84,25.55,28.0,97.64,37.73,97.64,13.34,6.55,39.49,0.0,13.34,50.14,0.0,0.51,5.47,6.95,2.35,21.35,36.12,6.71,21.35,0.26,0.53,0.19,0.32,0.06,0.18,0.25,0.0,0.06,0.05,0.02,0.12,0.53,0.06,0.32,0.22,0.3,0.58,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
