name,row,col,mean_var,max_var,top5_var,low_var_count,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,h_strength,h_strength_max,h_strength_min,v_strength,v_strength_max,v_strength_min,edge_orientation_conf,row_second_diff,row_second_diff_max,row_second_diff_min,col_second_diff,col_second_diff_max,col_second_diff_min,second_diff_max,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_min,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_min,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score,low_var_th,high_var_th,very_high_var_th,max_strength_th,eps,dyn_score_lo,dyn_score_hi,d2_score_lo,d2_score_hi,sign_score_lo,sign_score_hi,dyn_ratio,d2_ratio,sign_ratio
004_pal_un_ds_hvdefinition#out1#mnr_input0007,23,38,232.81,2996.54,2491.95,54,7,4,3.61,26.89,11.94,113.0,21.19,189.0,4.25,4.25,41.0,0.0,2.52,28.0,0.0,0.41,6.85,12.17,3.17,1.73,6.17,0.17,6.85,0.25,0.22,0.05,0.08,0.02,0.22,0.22,0.0,0.08,0.05,0.04,0.21,0.14,0.0,0.02,0.04,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,27,38,4210.08,7921.36,7658.86,10,49,48,41.02,98.33,177.31,398.0,255.31,463.0,60.66,60.66,169.0,0.0,60.02,178.0,0.0,0.01,89.65,143.0,29.67,89.08,145.67,19.67,89.65,0.99,1.0,0.86,0.88,0.85,0.96,0.93,0.81,0.88,1.0,0.9,0.58,1.0,0.54,0.85,1.0,0.85,0.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,45,38,736.97,6137.65,5020.69,46,15,10,11.03,63.56,47.84,273.0,65.34,362.0,19.11,13.97,135.0,0.0,19.11,151.0,0.0,0.27,22.33,55.5,6.5,23.85,57.83,4.67,23.85,0.94,0.96,0.43,0.45,0.41,0.91,0.92,0.06,0.41,0.39,0.32,0.62,0.96,0.07,0.45,0.41,0.34,0.71,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,49,38,2507.93,5021.56,4608.94,4,58,42,28.2,67.0,96.11,254.0,160.16,302.0,46.44,26.66,113.0,1.0,46.44,145.0,0.0,0.43,33.78,61.67,12.67,72.5,103.31,12.67,72.5,0.47,0.93,0.7,0.78,0.62,0.79,0.88,0.14,0.62,0.83,0.52,0.29,0.93,0.25,0.78,0.84,0.81,0.58,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,50,38,2304.69,4896.54,4107.18,1,61,38,29.62,64.68,98.48,211.86,149.1,268.85,40.97,33.94,117.0,0.0,40.97,146.28,0.0,0.17,54.89,99.5,12.0,45.44,68.67,9.5,54.89,0.83,1.0,0.68,0.69,0.67,0.98,1.0,0.14,0.69,0.7,0.68,0.67,1.0,0.03,0.67,0.85,0.71,0.21,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,51,38,1650.78,3914.0,3603.63,8,53,26,20.16,67.22,75.39,259.0,132.96,259.0,37.16,26.98,94.0,0.0,37.16,98.0,0.0,0.27,43.93,79.33,15.74,45.62,82.17,12.67,45.62,0.96,1.0,0.72,0.76,0.69,0.92,1.0,0.53,0.76,0.89,0.66,0.62,0.93,0.18,0.69,0.78,0.68,0.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,52,38,1228.83,4393.36,4040.62,32,32,16,13.06,67.6,44.74,223.15,85.59,248.85,28.44,28.44,93.85,0.0,10.59,107.0,0.0,0.63,38.97,46.62,20.5,15.38,23.21,7.83,38.97,0.39,0.82,0.52,0.73,0.32,0.44,0.82,0.3,0.73,0.9,0.62,0.54,0.63,0.11,0.32,0.28,0.19,0.62,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,60,38,2376.26,4499.49,4080.7,3,59,43,27.78,59.0,97.06,218.0,165.46,276.0,47.13,31.15,105.0,0.0,47.13,134.71,0.0,0.34,37.61,64.67,22.0,71.03,108.24,22.83,71.03,0.53,1.0,0.76,0.8,0.71,0.89,1.0,0.5,0.71,0.97,0.58,0.38,0.93,0.34,0.8,0.86,0.83,0.62,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,61,38,2137.74,4417.21,4044.37,0,62,31,30.48,71.22,101.45,264.0,150.27,293.0,37.92,34.19,124.0,1.0,37.92,134.0,0.0,0.1,56.75,108.67,9.17,36.08,61.67,10.83,56.75,0.64,1.0,0.65,0.7,0.61,0.86,1.0,0.14,0.7,0.73,0.71,0.62,0.87,0.05,0.61,0.85,0.56,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,62,38,1952.65,4577.21,4196.57,10,50,33,21.86,86.3,80.31,341.85,132.82,341.85,38.38,27.15,110.0,0.0,38.38,128.0,1.0,0.29,40.86,89.67,17.62,50.49,92.28,15.83,50.49,0.81,1.0,0.71,0.72,0.71,0.98,1.0,0.31,0.71,0.85,0.58,0.58,1.0,0.18,0.72,0.83,0.71,0.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,63,38,206.44,3683.28,2274.67,57,5,3,5.47,32.11,19.5,102.0,28.25,219.0,6.92,4.84,60.0,0.0,6.92,43.0,0.0,0.3,3.25,7.0,1.67,10.48,15.83,8.0,10.48,0.31,0.27,0.13,0.22,0.04,0.19,0.17,0.0,0.04,0.05,0.0,0.08,0.27,0.15,0.22,0.05,0.1,0.79,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
