name,row,col,mean_var,max_var,top5_var,low_var_count,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,h_strength,h_strength_max,h_strength_min,v_strength,v_strength_max,v_strength_min,edge_orientation_conf,row_second_diff,row_second_diff_max,row_second_diff_min,col_second_diff,col_second_diff_max,col_second_diff_min,second_diff_max,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_min,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_min,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score,row_diff_mean,row_diff_max,col_diff_mean,col_diff_max,low_var_th,high_var_th,very_high_var_th,max_strength_th,eps,dyn_score_lo,dyn_score_hi,d2_score_lo,d2_score_hi,sign_score_lo,sign_score_hi,dyn_ratio,d2_ratio,sign_ratio
05.02.25#out1#mnr_input0012,42,179,33.04,124.49,106.9,61,0,0,2.05,5.86,7.57,21.21,18.26,40.92,5.13,4.08,13.0,0.0,5.13,16.21,0.0,0.2,4.37,6.48,2.17,3.38,4.64,2.24,4.37,0.77,0.14,0.05,0.05,0.05,0.97,0.14,0.0,0.05,0.02,0.01,0.21,0.11,0.0,0.05,0.11,0.0,0.0,4.07,8.13,1.98,5.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,62,179,65.03,226.04,202.56,51,0,0,3.74,14.85,13.78,52.36,26.39,52.36,8.79,8.79,25.0,0.5,4.47,11.0,0.0,0.49,8.84,12.4,5.85,4.02,6.37,2.03,8.84,0.45,0.16,0.07,0.1,0.03,0.28,0.16,0.03,0.1,0.15,0.07,0.04,0.08,0.0,0.03,0.0,0.01,0.12,1.17,2.01,8.35,11.96,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,62,179,51.81,178.03,136.82,60,0,0,3.59,12.76,12.15,49.65,24.3,49.65,7.41,7.41,19.92,0.0,4.47,15.0,0.0,0.4,9.23,13.19,5.13,3.28,5.85,1.67,9.23,0.35,0.28,0.1,0.17,0.03,0.16,0.28,0.07,0.17,0.11,0.08,0.46,0.07,0.0,0.03,0.04,0.0,0.04,2.83,4.65,4.77,10.6,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,62,179,84.45,344.05,236.08,40,0,0,3.43,8.41,11.76,33.36,28.71,52.65,9.45,9.45,25.28,1.14,5.53,17.0,0.0,0.42,9.21,11.98,5.81,5.11,8.74,2.31,9.21,0.55,0.28,0.13,0.17,0.09,0.54,0.28,0.05,0.17,0.19,0.08,0.29,0.15,0.01,0.09,0.14,0.02,0.12,1.37,1.88,5.42,11.05,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,62,179,31.37,127.96,86.52,63,0,0,2.35,9.59,7.77,30.15,18.22,40.15,5.27,5.27,16.15,0.0,3.91,10.0,0.0,0.26,5.84,9.67,3.89,3.5,5.5,1.55,5.84,0.6,0.15,0.06,0.09,0.03,0.36,0.15,0.0,0.09,0.02,0.02,0.38,0.07,0.0,0.03,0.01,0.0,0.12,2.45,4.48,3.85,6.86,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,62,179,35.14,95.03,89.4,64,0,0,2.91,9.54,9.29,30.14,19.27,44.14,5.79,5.79,16.07,0.0,3.75,11.43,0.0,0.35,6.22,10.91,2.5,3.23,5.04,1.7,6.22,0.52,0.17,0.05,0.07,0.03,0.41,0.17,0.0,0.07,0.05,0.04,0.17,0.07,0.0,0.03,0.01,0.0,0.12,2.47,4.67,4.28,11.94,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,62,179,127.24,497.86,449.01,37,0,0,4.95,15.21,16.78,49.49,34.08,78.93,11.74,11.74,31.85,0.0,5.45,18.0,0.5,0.54,13.52,15.09,11.52,7.25,12.43,3.84,13.52,0.54,0.33,0.19,0.28,0.09,0.33,0.33,0.22,0.28,0.34,0.15,0.38,0.21,0.02,0.09,0.04,0.04,0.29,2.37,3.96,10.15,25.48,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,62,179,51.09,141.82,122.23,55,0,0,3.59,12.44,11.55,43.92,23.19,43.92,8.05,8.05,23.0,0.0,3.67,11.0,0.0,0.54,9.41,16.05,4.15,3.25,5.5,1.67,9.41,0.35,0.28,0.07,0.13,0.02,0.13,0.28,0.0,0.13,0.07,0.08,0.33,0.07,0.0,0.02,0.0,0.0,0.08,3.04,6.19,6.6,14.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,62,179,63.68,324.24,243.33,50,0,0,2.47,8.05,8.05,28.07,23.2,51.14,7.71,7.71,24.07,0.65,4.24,12.0,0.0,0.45,7.07,10.29,3.37,3.11,5.26,1.8,7.07,0.44,0.27,0.08,0.15,0.01,0.07,0.27,0.05,0.15,0.23,0.04,0.17,0.05,0.0,0.01,0.02,0.0,0.0,2.2,3.63,6.65,15.62,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,62,179,64.35,212.53,194.42,49,0,0,2.63,8.1,8.84,35.35,23.79,52.64,8.21,8.21,22.0,0.0,3.75,10.64,0.0,0.54,7.97,10.37,3.67,2.32,4.26,1.07,7.97,0.29,0.2,0.06,0.1,0.02,0.22,0.2,0.01,0.1,0.17,0.06,0.04,0.08,0.0,0.02,0.05,0.0,0.0,1.87,3.4,7.37,10.77,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,63,179,31.37,127.96,86.52,63,0,0,2.35,9.59,7.77,30.15,18.22,40.15,5.27,5.27,16.15,0.0,3.91,10.0,0.0,0.26,5.84,9.67,3.89,3.5,5.5,1.55,5.84,0.6,0.15,0.06,0.09,0.03,0.36,0.15,0.0,0.09,0.02,0.02,0.38,0.07,0.0,0.03,0.01,0.0,0.12,2.45,4.48,3.85,6.86,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,63,179,35.14,95.03,89.4,64,0,0,2.91,9.54,9.29,30.14,19.27,44.14,5.79,5.79,16.07,0.0,3.75,11.43,0.0,0.35,6.22,10.91,2.5,3.23,5.04,1.7,6.22,0.52,0.17,0.05,0.07,0.03,0.41,0.17,0.0,0.07,0.05,0.04,0.17,0.07,0.0,0.03,0.01,0.0,0.12,2.47,4.67,4.28,11.94,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,63,179,127.24,497.86,449.01,37,0,0,4.95,15.21,16.78,49.49,34.08,78.93,11.74,11.74,31.85,0.0,5.45,18.0,0.5,0.54,13.52,15.09,11.52,7.25,12.43,3.84,13.52,0.54,0.33,0.19,0.28,0.09,0.33,0.33,0.22,0.28,0.34,0.15,0.38,0.21,0.02,0.09,0.04,0.04,0.29,2.37,3.96,10.15,25.48,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,63,179,51.09,141.82,122.23,55,0,0,3.59,12.44,11.55,43.92,23.19,43.92,8.05,8.05,23.0,0.0,3.67,11.0,0.0,0.54,9.41,16.05,4.15,3.25,5.5,1.67,9.41,0.35,0.28,0.07,0.13,0.02,0.13,0.28,0.0,0.13,0.07,0.08,0.33,0.07,0.0,0.02,0.0,0.0,0.08,3.04,6.19,6.6,14.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,63,179,63.68,324.24,243.33,50,0,0,2.47,8.05,8.05,28.07,23.2,51.14,7.71,7.71,24.07,0.65,4.24,12.0,0.0,0.45,7.07,10.29,3.37,3.11,5.26,1.8,7.07,0.44,0.27,0.08,0.15,0.01,0.07,0.27,0.05,0.15,0.23,0.04,0.17,0.05,0.0,0.01,0.02,0.0,0.0,2.2,3.63,6.65,15.62,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,63,179,64.35,212.53,194.42,49,0,0,2.63,8.1,8.84,35.35,23.79,52.64,8.21,8.21,22.0,0.0,3.75,10.64,0.0,0.54,7.97,10.37,3.67,2.32,4.26,1.07,7.97,0.29,0.2,0.06,0.1,0.02,0.22,0.2,0.01,0.1,0.17,0.06,0.04,0.08,0.0,0.02,0.05,0.0,0.0,1.87,3.4,7.37,10.77,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,63,179,47.23,189.32,157.09,57,0,0,2.68,8.67,8.27,27.15,20.44,40.71,5.76,5.76,19.0,0.07,3.9,10.86,0.0,0.32,8.01,11.01,5.88,2.67,4.02,1.54,8.01,0.33,0.16,0.05,0.08,0.02,0.3,0.16,0.01,0.08,0.02,0.05,0.25,0.07,0.0,0.02,0.05,0.0,0.0,3.29,8.45,4.81,11.41,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,63,179,29.5,81.99,70.08,64,0,0,2.29,10.43,7.79,34.57,17.6,34.57,5.51,5.51,18.71,0.0,3.49,11.0,0.0,0.37,3.5,6.1,1.53,3.1,3.92,1.3,3.5,0.88,0.1,0.02,0.03,0.01,0.28,0.1,0.0,0.03,0.03,0.0,0.08,0.07,0.0,0.01,0.0,0.0,0.04,0.36,0.95,2.39,4.42,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,63,179,58.91,210.71,160.54,54,0,0,3.19,10.56,11.1,36.92,25.68,53.08,7.66,7.66,22.0,0.0,5.36,17.0,0.0,0.3,6.53,11.0,4.07,6.31,11.67,3.33,6.53,0.97,0.23,0.08,0.11,0.05,0.46,0.23,0.02,0.11,0.17,0.03,0.12,0.14,0.0,0.05,0.04,0.03,0.12,1.51,3.38,5.33,11.48,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,64,179,51.09,141.82,122.23,55,0,0,3.59,12.44,11.55,43.92,23.19,43.92,8.05,8.05,23.0,0.0,3.67,11.0,0.0,0.54,9.41,16.05,4.15,3.25,5.5,1.67,9.41,0.35,0.28,0.07,0.13,0.02,0.13,0.28,0.0,0.13,0.07,0.08,0.33,0.07,0.0,0.02,0.0,0.0,0.08,3.04,6.19,6.6,14.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,64,179,63.68,324.24,243.33,50,0,0,2.47,8.05,8.05,28.07,23.2,51.14,7.71,7.71,24.07,0.65,4.24,12.0,0.0,0.45,7.07,10.29,3.37,3.11,5.26,1.8,7.07,0.44,0.27,0.08,0.15,0.01,0.07,0.27,0.05,0.15,0.23,0.04,0.17,0.05,0.0,0.01,0.02,0.0,0.0,2.2,3.63,6.65,15.62,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,64,179,64.35,212.53,194.42,49,0,0,2.63,8.1,8.84,35.35,23.79,52.64,8.21,8.21,22.0,0.0,3.75,10.64,0.0,0.54,7.97,10.37,3.67,2.32,4.26,1.07,7.97,0.29,0.2,0.06,0.1,0.02,0.22,0.2,0.01,0.1,0.17,0.06,0.04,0.08,0.0,0.02,0.05,0.0,0.0,1.87,3.4,7.37,10.77,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,64,179,47.23,189.32,157.09,57,0,0,2.68,8.67,8.27,27.15,20.44,40.71,5.76,5.76,19.0,0.07,3.9,10.86,0.0,0.32,8.01,11.01,5.88,2.67,4.02,1.54,8.01,0.33,0.16,0.05,0.08,0.02,0.3,0.16,0.01,0.08,0.02,0.05,0.25,0.07,0.0,0.02,0.05,0.0,0.0,3.29,8.45,4.81,11.41,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,64,179,29.5,81.99,70.08,64,0,0,2.29,10.43,7.79,34.57,17.6,34.57,5.51,5.51,18.71,0.0,3.49,11.0,0.0,0.37,3.5,6.1,1.53,3.1,3.92,1.3,3.5,0.88,0.1,0.02,0.03,0.01,0.28,0.1,0.0,0.03,0.03,0.0,0.08,0.07,0.0,0.01,0.0,0.0,0.04,0.36,0.95,2.39,4.42,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,64,179,58.91,210.71,160.54,54,0,0,3.19,10.56,11.1,36.92,25.68,53.08,7.66,7.66,22.0,0.0,5.36,17.0,0.0,0.3,6.53,11.0,4.07,6.31,11.67,3.33,6.53,0.97,0.23,0.08,0.11,0.05,0.46,0.23,0.02,0.11,0.17,0.03,0.12,0.14,0.0,0.05,0.04,0.03,0.12,1.51,3.38,5.33,11.48,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,64,179,82.18,318.04,246.11,44,0,0,3.2,13.61,11.55,49.5,28.61,65.64,8.44,8.44,22.5,0.0,5.77,17.14,0.28,0.32,7.15,10.05,4.93,4.47,6.74,1.76,7.15,0.62,0.21,0.1,0.14,0.06,0.47,0.21,0.07,0.14,0.26,0.04,0.04,0.2,0.0,0.06,0.1,0.01,0.08,2.24,4.13,6.5,12.76,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,64,179,52.01,128.85,115.78,60,0,0,2.61,10.13,8.51,32.71,23.34,40.71,7.47,7.47,18.71,0.43,4.47,12.71,0.0,0.4,3.11,4.69,1.93,4.39,6.37,2.74,4.39,0.71,0.17,0.07,0.11,0.02,0.22,0.17,0.06,0.11,0.25,0.0,0.0,0.07,0.0,0.02,0.01,0.0,0.08,2.6,5.62,6.06,8.72,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,64,179,51.98,143.06,130.49,56,0,0,3.46,10.47,11.51,37.0,23.89,46.71,7.47,7.47,21.0,0.0,4.45,14.0,0.0,0.4,8.5,11.17,5.83,3.26,4.83,1.35,8.5,0.38,0.17,0.05,0.09,0.02,0.23,0.17,0.02,0.09,0.07,0.06,0.17,0.07,0.0,0.02,0.03,0.0,0.04,1.43,2.5,5.71,11.2,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,180,69.77,224.51,181.26,52,0,0,5.4,21.05,19.94,79.15,33.18,79.15,8.68,8.68,31.57,0.29,6.91,23.0,0.0,0.2,13.71,23.57,6.17,8.7,14.07,5.33,13.71,0.63,0.37,0.17,0.21,0.12,0.57,0.37,0.02,0.21,0.09,0.16,0.58,0.28,0.0,0.12,0.05,0.07,0.38,2.91,7.64,4.84,7.31,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,180,99.57,267.88,227.93,39,0,0,6.76,22.4,26.43,90.0,39.03,90.0,10.82,10.82,36.0,0.0,8.37,39.0,0.0,0.23,15.15,25.57,5.39,10.05,20.83,5.93,15.15,0.66,0.44,0.21,0.26,0.16,0.64,0.44,0.09,0.26,0.18,0.18,0.54,0.33,0.05,0.16,0.12,0.09,0.38,2.42,5.09,4.24,10.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,180,77.97,244.86,193.28,50,0,0,5.3,19.11,19.59,69.0,32.81,69.0,10.55,10.55,37.0,0.0,6.46,18.0,0.0,0.39,16.76,24.69,8.08,6.44,8.7,4.42,16.76,0.38,0.34,0.14,0.21,0.06,0.29,0.34,0.02,0.21,0.06,0.21,0.54,0.17,0.03,0.06,0.06,0.03,0.12,3.67,8.5,4.87,11.37,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,180,75.03,199.87,178.84,47,0,0,6.24,28.42,22.55,120.93,33.7,120.93,10.92,10.92,40.5,0.5,6.48,32.0,0.0,0.41,19.43,31.17,12.88,6.23,10.67,3.21,19.43,0.32,0.48,0.18,0.29,0.07,0.25,0.48,0.15,0.29,0.09,0.26,0.79,0.18,0.0,0.07,0.08,0.03,0.12,3.07,5.62,3.85,9.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,180,100.39,229.77,207.77,32,0,0,6.37,18.51,23.95,70.77,36.42,70.77,10.51,10.51,32.64,0.0,7.56,31.21,0.0,0.28,18.18,23.02,11.14,9.43,17.96,3.67,18.18,0.52,0.34,0.2,0.27,0.12,0.44,0.34,0.13,0.27,0.1,0.24,0.71,0.26,0.0,0.12,0.11,0.08,0.21,4.25,8.99,6.46,17.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,180,81.9,189.27,172.99,42,0,0,5.97,20.61,22.97,80.5,35.52,80.5,10.28,10.28,34.86,0.0,7.53,28.0,0.0,0.27,14.78,19.94,6.82,10.09,19.17,4.45,14.78,0.68,0.36,0.2,0.22,0.18,0.8,0.29,0.08,0.22,0.1,0.18,0.58,0.36,0.0,0.18,0.08,0.09,0.54,3.44,7.75,6.6,11.63,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,180,63.29,188.33,146.15,51,0,0,5.08,18.98,19.42,70.14,30.0,70.14,7.75,7.75,27.0,0.0,7.66,22.5,0.0,0.01,9.86,20.52,4.15,10.76,18.19,6.33,10.76,0.92,0.32,0.14,0.17,0.11,0.64,0.32,0.0,0.11,0.08,0.09,0.21,0.25,0.06,0.17,0.11,0.1,0.42,3.66,9.5,3.2,6.38,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,180,46.4,131.54,105.9,62,0,0,4.22,11.6,16.39,43.14,25.76,44.86,6.91,6.91,28.0,0.0,5.77,14.0,0.0,0.16,9.93,18.5,3.67,7.62,10.8,2.83,9.93,0.77,0.34,0.1,0.13,0.08,0.61,0.34,0.0,0.13,0.03,0.09,0.42,0.17,0.0,0.08,0.01,0.05,0.29,2.59,4.75,4.41,9.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,180,69.04,172.65,148.12,50,0,0,5.31,15.78,17.79,63.14,31.39,63.14,8.5,8.5,26.57,0.0,7.18,20.0,0.0,0.16,13.6,20.04,6.0,8.01,13.17,3.33,13.6,0.59,0.36,0.19,0.24,0.15,0.59,0.36,0.07,0.24,0.07,0.16,0.79,0.28,0.06,0.15,0.09,0.06,0.42,4.23,11.75,5.12,9.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,180,75.03,199.87,178.84,47,0,0,6.24,28.42,22.55,120.93,33.7,120.93,10.92,10.92,40.5,0.5,6.48,32.0,0.0,0.41,19.43,31.17,12.88,6.23,10.67,3.21,19.43,0.32,0.48,0.18,0.29,0.07,0.25,0.48,0.15,0.29,0.09,0.26,0.79,0.18,0.0,0.07,0.08,0.03,0.12,3.07,5.62,3.85,9.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,180,100.39,229.77,207.77,32,0,0,6.37,18.51,23.95,70.77,36.42,70.77,10.51,10.51,32.64,0.0,7.56,31.21,0.0,0.28,18.18,23.02,11.14,9.43,17.96,3.67,18.18,0.52,0.34,0.2,0.27,0.12,0.44,0.34,0.13,0.27,0.1,0.24,0.71,0.26,0.0,0.12,0.11,0.08,0.21,4.25,8.99,6.46,17.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,180,81.9,189.27,172.99,42,0,0,5.97,20.61,22.97,80.5,35.52,80.5,10.28,10.28,34.86,0.0,7.53,28.0,0.0,0.27,14.78,19.94,6.82,10.09,19.17,4.45,14.78,0.68,0.36,0.2,0.22,0.18,0.8,0.29,0.08,0.22,0.1,0.18,0.58,0.36,0.0,0.18,0.08,0.09,0.54,3.44,7.75,6.6,11.63,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,180,63.29,188.33,146.15,51,0,0,5.08,18.98,19.42,70.14,30.0,70.14,7.75,7.75,27.0,0.0,7.66,22.5,0.0,0.01,9.86,20.52,4.15,10.76,18.19,6.33,10.76,0.92,0.32,0.14,0.17,0.11,0.64,0.32,0.0,0.11,0.08,0.09,0.21,0.25,0.06,0.17,0.11,0.1,0.42,3.66,9.5,3.2,6.38,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,180,46.4,131.54,105.9,62,0,0,4.22,11.6,16.39,43.14,25.76,44.86,6.91,6.91,28.0,0.0,5.77,14.0,0.0,0.16,9.93,18.5,3.67,7.62,10.8,2.83,9.93,0.77,0.34,0.1,0.13,0.08,0.61,0.34,0.0,0.13,0.03,0.09,0.42,0.17,0.0,0.08,0.01,0.05,0.29,2.59,4.75,4.41,9.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,180,69.04,172.65,148.12,50,0,0,5.31,15.78,17.79,63.14,31.39,63.14,8.5,8.5,26.57,0.0,7.18,20.0,0.0,0.16,13.6,20.04,6.0,8.01,13.17,3.33,13.6,0.59,0.36,0.19,0.24,0.15,0.59,0.36,0.07,0.24,0.07,0.16,0.79,0.28,0.06,0.15,0.09,0.06,0.42,4.23,11.75,5.12,9.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,180,76.97,294.4,230.99,48,0,0,4.09,13.96,14.1,50.13,30.02,60.71,8.44,8.44,29.0,0.0,6.02,19.0,0.57,0.29,11.83,20.09,3.81,7.43,13.33,1.76,11.83,0.63,0.37,0.15,0.2,0.1,0.53,0.37,0.01,0.2,0.13,0.13,0.46,0.26,0.0,0.1,0.06,0.05,0.29,2.16,4.33,5.73,12.7,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,180,75.61,248.55,186.26,43,0,0,6.38,17.59,22.48,68.0,34.0,77.86,10.24,10.24,29.0,0.0,6.71,24.0,0.0,0.34,18.37,26.0,9.46,8.27,11.98,2.0,18.37,0.45,0.39,0.22,0.31,0.13,0.42,0.39,0.19,0.31,0.1,0.24,0.88,0.24,0.0,0.13,0.06,0.07,0.38,4.09,7.0,5.62,13.14,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,180,100.39,314.33,249.31,31,0,0,5.11,17.15,18.93,63.16,35.07,72.29,9.61,9.61,29.0,0.0,8.1,31.0,0.0,0.16,13.55,18.64,7.79,8.53,20.05,1.88,13.55,0.63,0.38,0.16,0.19,0.13,0.68,0.3,0.08,0.19,0.17,0.16,0.29,0.38,0.0,0.13,0.11,0.08,0.25,3.09,7.0,5.59,9.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,180,63.29,188.33,146.15,51,0,0,5.08,18.98,19.42,70.14,30.0,70.14,7.75,7.75,27.0,0.0,7.66,22.5,0.0,0.01,9.86,20.52,4.15,10.76,18.19,6.33,10.76,0.92,0.32,0.14,0.17,0.11,0.64,0.32,0.0,0.11,0.08,0.09,0.21,0.25,0.06,0.17,0.11,0.1,0.42,3.66,9.5,3.2,6.38,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,180,46.4,131.54,105.9,62,0,0,4.22,11.6,16.39,43.14,25.76,44.86,6.91,6.91,28.0,0.0,5.77,14.0,0.0,0.16,9.93,18.5,3.67,7.62,10.8,2.83,9.93,0.77,0.34,0.1,0.13,0.08,0.61,0.34,0.0,0.13,0.03,0.09,0.42,0.17,0.0,0.08,0.01,0.05,0.29,2.59,4.75,4.41,9.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,180,69.04,172.65,148.12,50,0,0,5.31,15.78,17.79,63.14,31.39,63.14,8.5,8.5,26.57,0.0,7.18,20.0,0.0,0.16,13.6,20.04,6.0,8.01,13.17,3.33,13.6,0.59,0.36,0.19,0.24,0.15,0.59,0.36,0.07,0.24,0.07,0.16,0.79,0.28,0.06,0.15,0.09,0.06,0.42,4.23,11.75,5.12,9.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,180,76.97,294.4,230.99,48,0,0,4.09,13.96,14.1,50.13,30.02,60.71,8.44,8.44,29.0,0.0,6.02,19.0,0.57,0.29,11.83,20.09,3.81,7.43,13.33,1.76,11.83,0.63,0.37,0.15,0.2,0.1,0.53,0.37,0.01,0.2,0.13,0.13,0.46,0.26,0.0,0.1,0.06,0.05,0.29,2.16,4.33,5.73,12.7,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,180,75.61,248.55,186.26,43,0,0,6.38,17.59,22.48,68.0,34.0,77.86,10.24,10.24,29.0,0.0,6.71,24.0,0.0,0.34,18.37,26.0,9.46,8.27,11.98,2.0,18.37,0.45,0.39,0.22,0.31,0.13,0.42,0.39,0.19,0.31,0.1,0.24,0.88,0.24,0.0,0.13,0.06,0.07,0.38,4.09,7.0,5.62,13.14,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,180,100.39,314.33,249.31,31,0,0,5.11,17.15,18.93,63.16,35.07,72.29,9.61,9.61,29.0,0.0,8.1,31.0,0.0,0.16,13.55,18.64,7.79,8.53,20.05,1.88,13.55,0.63,0.38,0.16,0.19,0.13,0.68,0.3,0.08,0.19,0.17,0.16,0.29,0.38,0.0,0.13,0.11,0.08,0.25,3.09,7.0,5.59,9.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,180,73.67,372.09,252.71,45,0,0,4.53,16.4,16.96,65.49,28.59,65.49,8.93,8.93,33.29,0.0,5.62,22.0,0.08,0.37,11.52,26.07,5.63,6.51,13.67,1.9,11.52,0.57,0.41,0.13,0.19,0.07,0.38,0.41,0.0,0.19,0.1,0.12,0.54,0.21,0.0,0.07,0.06,0.04,0.17,1.66,2.95,4.23,8.32,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,180,104.02,293.18,229.96,33,0,0,7.05,31.05,26.07,119.29,40.52,119.29,11.36,11.36,41.64,0.86,8.93,24.79,0.0,0.21,19.83,42.05,8.0,11.1,16.33,7.0,19.83,0.56,0.57,0.22,0.28,0.16,0.57,0.57,0.14,0.28,0.18,0.27,0.54,0.27,0.05,0.16,0.1,0.11,0.38,3.09,4.65,7.75,14.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
